Offense_id,Year,Dimension,Category,Nr_of_victims,Country_id,Victim_id
26693,2014,Unknown,Unknown,2.5,164,2
26694,2014,Unknown,Unknown,2.5,164,3
26695,2015,Unknown,Unknown,2.5,164,2
26696,2015,Unknown,Unknown,2.5,164,3
26697,2015,by country of repatriation,Uruguay,2.5,164,1
26698,2016,by country of repatriation,Uruguay,2.5,164,1
26699,2017,by form of exploitation,Sexual exploitation,2.5,164,1
26700,2018,Unknown,Unknown,2.5,164,4
26701,2018,Unknown,Unknown,2.5,164,1
26702,2018,Unknown,Unknown,2.5,164,1
26703,2018,by country of repatriation,Abroad,2.5,164,1
26704,2018,by form of exploitation,Forced labour,2.5,164,1
26705,2018,by form of exploitation,Sexual exploitation,2.5,164,4
26706,2018,by form of exploitation,Sexual exploitation,2.5,164,1
26707,2019,Unknown,Unknown,2.5,164,4
26708,2019,Unknown,Unknown,2.5,164,5
26709,2019,Unknown,Unknown,2.5,164,6
26710,2019,Unknown,Unknown,2.5,164,7
26711,2019,Unknown,Unknown,2.5,164,2
26712,2019,Unknown,Unknown,2.5,164,3
26713,2019,Unknown,Unknown,2.5,164,1
26714,2019,Unknown,Unknown,2.5,164,1
26715,2019,by country of repatriation,Abroad,2.5,164,1
26716,2019,by form of exploitation,Forced labour,2.5,164,4
26717,2019,by form of exploitation,Forced labour,2.5,164,5
26718,2019,by form of exploitation,Forced labour,2.5,164,6
26719,2019,by form of exploitation,Forced labour,2.5,164,7
26720,2019,by form of exploitation,Sexual exploitation,2.5,164,4
26721,2019,by form of exploitation,Sexual exploitation,2.5,164,5
26722,2019,by form of exploitation,Sexual exploitation,2.5,164,6
26723,2019,by form of exploitation,Sexual exploitation,2.5,164,7
26724,2019,by form of exploitation,Sexual exploitation,2.5,164,2
26725,2019,by form of exploitation,Sexual exploitation,2.5,164,1
26726,2020,Unknown,Unknown,2.5,164,4
26727,2020,Unknown,Unknown,2.5,164,5
26728,2020,Unknown,Unknown,2.5,164,6
26729,2020,Unknown,Unknown,2.5,164,7
26730,2020,Unknown,Unknown,2.5,164,2
26731,2020,Unknown,Unknown,2.5,164,3
26732,2020,Unknown,Unknown,2.5,164,1
26733,2020,Unknown,Unknown,2.5,164,1
26734,2020,by country of repatriation,Abroad,2.5,164,1
26735,2020,by form of exploitation,Forced labour,2.5,164,4
26736,2020,by form of exploitation,Forced labour,2.5,164,5
26737,2020,by form of exploitation,Forced labour,2.5,164,6
26738,2020,by form of exploitation,Forced labour,2.5,164,7
26739,2020,by form of exploitation,Forced labour,2.5,164,1
26740,2020,by form of exploitation,Sexual exploitation,2.5,164,4
26741,2020,by form of exploitation,Sexual exploitation,8.0,164,5
26742,2020,by form of exploitation,Sexual exploitation,2.5,164,6
26743,2020,by form of exploitation,Sexual exploitation,2.5,164,7
26744,2020,by form of exploitation,Sexual exploitation,2.5,164,2
26745,2020,by form of exploitation,Sexual exploitation,8.0,164,3
26746,2020,by form of exploitation,Sexual exploitation,10.0,164,1
26747,2021,Unknown,Unknown,2.5,164,4
26748,2021,Unknown,Unknown,8.0,164,5
26749,2021,Unknown,Unknown,2.5,164,6
26750,2021,Unknown,Unknown,2.5,164,7
26751,2021,Unknown,Unknown,2.5,164,2
26752,2021,Unknown,Unknown,10.0,164,3
26753,2021,Unknown,Unknown,12.0,164,1
26754,2021,Unknown,Unknown,2.5,164,1
26755,2021,by citizenship,China,2.5,164,1
26756,2021,by citizenship,Venezuela,5.0,164,1
26757,2021,by country of repatriation,Abroad,2.5,164,1
26758,2021,by form of exploitation,Forced labour,2.5,164,1
26759,2021,by form of exploitation,Sexual exploitation,2.5,164,4
26760,2021,by form of exploitation,Sexual exploitation,8.0,164,5
26761,2021,by form of exploitation,Sexual exploitation,2.5,164,7
26762,2021,by form of exploitation,Sexual exploitation,2.5,164,8
26763,2008,Unknown,Unknown,2.5,165,4
26764,2008,Unknown,Unknown,17.0,165,5
26765,2008,Unknown,Unknown,2.5,165,6
26766,2008,Unknown,Unknown,2.5,165,7
26767,2008,Unknown,Unknown,2.5,165,2
26768,2008,Unknown,Unknown,17.0,165,3
26769,2008,Unknown,Unknown,17.0,165,1
26770,2008,by citizenship,Slovakia,17.0,165,1
26771,2008,by form of exploitation,Forced labour,2.5,165,1
26772,2008,by form of exploitation,Sexual exploitation,17.0,165,1
26773,2009,Unknown,Unknown,2.5,165,4
26774,2009,Unknown,Unknown,15.0,165,5
26775,2009,Unknown,Unknown,2.5,165,6
26776,2009,Unknown,Unknown,9.0,165,7
26777,2009,Unknown,Unknown,2.5,165,2
26778,2009,Unknown,Unknown,24.0,165,3
26779,2009,Unknown,Unknown,25.0,165,1
26780,2009,by citizenship,Slovakia,25.0,165,1
26781,2009,by form of exploitation,Forced labour,7.0,165,1
26782,2009,by form of exploitation,Sexual exploitation,17.0,165,1
26783,2010,Unknown,Unknown,2.5,165,4
26784,2010,Unknown,Unknown,13.0,165,5
26785,2010,Unknown,Unknown,2.5,165,6
26786,2010,Unknown,Unknown,13.0,165,7
26787,2010,Unknown,Unknown,2.5,165,2
26788,2010,Unknown,Unknown,26.0,165,3
26789,2010,Unknown,Unknown,28.0,165,1
26790,2010,by citizenship,Slovakia,28.0,165,1
26791,2010,by form of exploitation,Forced labour,11.0,165,1
26792,2010,by form of exploitation,Sexual exploitation,11.0,165,1
26793,2011,Unknown,Unknown,2.5,165,4
26794,2011,Unknown,Unknown,17.0,165,5
26795,2011,Unknown,Unknown,2.5,165,6
26796,2011,Unknown,Unknown,13.0,165,7
26797,2011,Unknown,Unknown,2.5,165,2
26798,2011,Unknown,Unknown,30.0,165,3
26799,2011,Unknown,Unknown,31.0,165,1
26800,2011,by citizenship,Moldova,2.5,165,1
26801,2011,by citizenship,Slovakia,30.0,165,1
26802,2011,by form of exploitation,Forced labour,12.0,165,1
26803,2011,by form of exploitation,Sexual exploitation,12.0,165,1
26804,2012,Unknown,Unknown,2.5,165,4
26805,2012,Unknown,Unknown,13.0,165,5
26806,2012,Unknown,Unknown,2.5,165,6
26807,2012,Unknown,Unknown,6.0,165,7
26808,2012,Unknown,Unknown,2.5,165,2
26809,2012,Unknown,Unknown,19.0,165,3
26810,2012,Unknown,Unknown,23.0,165,1
26811,2012,by citizenship,Bulgaria,2.5,165,1
26812,2012,by citizenship,Cameroon,2.5,165,1
26813,2012,by citizenship,Slovakia,2.5,165,1
26814,2012,by form of exploitation,Forced labour,2.5,165,1
26815,2012,by form of exploitation,Sexual exploitation,15.0,165,1
26816,2013,Unknown,Unknown,2.5,165,4
26817,2013,Unknown,Unknown,19.0,165,5
26818,2013,Unknown,Unknown,2.5,165,6
26819,2013,Unknown,Unknown,9.0,165,7
26820,2013,Unknown,Unknown,2.5,165,2
26821,2013,Unknown,Unknown,28.0,165,3
26822,2013,Unknown,Unknown,30.0,165,1
26823,2013,by citizenship,Kenya,2.5,165,1
26824,2013,by citizenship,Slovakia,2.5,165,1
26825,2013,by citizenship,Ukraine,2.5,165,1
26826,2013,by form of exploitation,Forced labour,10.0,165,1
26827,2013,by form of exploitation,Sexual exploitation,15.0,165,1
26828,2014,Unknown,Unknown,2.5,165,4
26829,2014,Unknown,Unknown,22.0,165,5
26830,2014,Unknown,Unknown,2.5,165,6
26831,2014,Unknown,Unknown,12.0,165,7
26832,2014,Unknown,Unknown,2.5,165,2
26833,2014,Unknown,Unknown,34.0,165,3
26834,2014,Unknown,Unknown,34.0,165,1
26835,2014,by citizenship,Slovakia,2.5,165,1
26836,2014,by country of repatriation,Ukraine,2.5,165,1
26837,2014,by form of exploitation,Forced labour,2.5,165,5
26838,2014,by form of exploitation,Forced labour,9.0,165,7
26839,2014,by form of exploitation,Forced labour,13.0,165,1
26840,2014,by form of exploitation,Sexual exploitation,13.0,165,5
26841,2014,by form of exploitation,Sexual exploitation,13.0,165,1
26842,2015,Unknown,Unknown,2.5,165,4
26843,2015,Unknown,Unknown,8.0,165,5
26844,2015,Unknown,Unknown,2.5,165,6
26845,2015,Unknown,Unknown,17.0,165,7
26846,2015,Unknown,Unknown,2.5,165,2
26847,2015,Unknown,Unknown,25.0,165,3
26848,2015,Unknown,Unknown,25.0,165,1
26849,2015,by citizenship,Philippines,2.5,165,1
26850,2015,by citizenship,Slovakia,2.5,165,1
26851,2015,by form of exploitation,Forced labour,2.5,165,5
26852,2015,by form of exploitation,Forced labour,14.0,165,7
26853,2015,by form of exploitation,Forced labour,17.0,165,1
26854,2015,by form of exploitation,Sexual exploitation,2.5,165,5
26855,2015,by form of exploitation,Sexual exploitation,2.5,165,1
26856,2016,Unknown,Unknown,2.5,165,4
26857,2016,Unknown,Unknown,15.0,165,5
26858,2016,Unknown,Unknown,5.0,165,6
26859,2016,Unknown,Unknown,22.0,165,7
26860,2016,Unknown,Unknown,8.0,165,2
26861,2016,Unknown,Unknown,37.0,165,3
26862,2016,Unknown,Unknown,45.0,165,1
26863,2016,by citizenship,Romania,2.5,165,1
26864,2016,by citizenship,Slovakia,7.0,165,1
26865,2016,by citizenship,Vietnam,2.5,165,1
26866,2016,by country of repatriation,Ukraine,2.5,165,1
26867,2016,by form of exploitation,Forced labour,2.5,165,4
26868,2016,by form of exploitation,Forced labour,2.5,165,5
26869,2016,by form of exploitation,Forced labour,2.5,165,6
26870,2016,by form of exploitation,Forced labour,16.0,165,7
26871,2016,by form of exploitation,Forced labour,20.0,165,1
26872,2016,by form of exploitation,Sexual exploitation,2.5,165,4
26873,2016,by form of exploitation,Sexual exploitation,14.0,165,5
26874,2016,by form of exploitation,Sexual exploitation,2.5,165,6
26875,2016,by form of exploitation,Sexual exploitation,2.5,165,7
26876,2016,by form of exploitation,Sexual exploitation,18.0,165,1
26877,2017,Unknown,Unknown,11.0,165,4
26878,2017,Unknown,Unknown,47.0,165,5
26879,2017,Unknown,Unknown,2.5,165,6
26880,2017,Unknown,Unknown,30.0,165,7
26881,2017,Unknown,Unknown,2.5,165,9
26882,2017,Unknown,Unknown,11.0,165,2
26883,2017,Unknown,Unknown,77.0,165,3
26884,2017,Unknown,Unknown,88.0,165,1
26885,2017,Unknown,Unknown,2.5,165,1
26886,2017,by citizenship,Hungary,2.5,165,1
26887,2017,by citizenship,Nationals,86.0,165,1
26888,2017,by citizenship,Ukraine,2.5,165,1
26889,2017,by country of repatriation,Abroad,24.0,165,1
26890,2017,by country of repatriation,Austria,2.5,165,1
26891,2017,by country of repatriation,Germany,2.5,165,1
26892,2017,by country of repatriation,Nationals,24.0,165,1
26893,2017,by country of repatriation,Switzerland,2.5,165,1
26894,2017,by country of repatriation,United Kingdom,17.0,165,1
26895,2017,by country of repatriation,Ukraine,2.5,165,1
26896,2017,by form of exploitation,Forced labour,2.5,165,4
26897,2017,by form of exploitation,Forced labour,2.5,165,5
26898,2017,by form of exploitation,Forced labour,2.5,165,6
26899,2017,by form of exploitation,Forced labour,17.0,165,7
26900,2017,by form of exploitation,Forced labour,2.5,165,9
26901,2017,by form of exploitation,Forced labour,2.5,165,8
26902,2017,by form of exploitation,Forced labour,2.5,165,2
26903,2017,by form of exploitation,Forced labour,21.0,165,3
26904,2017,by form of exploitation,Forced labour,22.0,165,1
26905,2017,by form of exploitation,Forced labour,2.5,165,1
26906,2017,by form of exploitation,Sexual exploitation,9.0,165,4
26907,2017,by form of exploitation,Sexual exploitation,30.0,165,5
26908,2017,by form of exploitation,Sexual exploitation,2.5,165,6
26909,2017,by form of exploitation,Sexual exploitation,2.5,165,7
26910,2017,by form of exploitation,Sexual exploitation,2.5,165,9
26911,2017,by form of exploitation,Sexual exploitation,2.5,165,8
26912,2017,by form of exploitation,Sexual exploitation,9.0,165,2
26913,2017,by form of exploitation,Sexual exploitation,32.0,165,3
26914,2017,by form of exploitation,Sexual exploitation,41.0,165,1
26915,2017,by form of exploitation,Sexual exploitation,2.5,165,1
26916,2018,Unknown,Unknown,14.0,165,4
26917,2018,Unknown,Unknown,27.0,165,5
26918,2018,Unknown,Unknown,2.5,165,6
26919,2018,Unknown,Unknown,14.0,165,7
26920,2018,Unknown,Unknown,2.5,165,9
26921,2018,Unknown,Unknown,14.0,165,2
26922,2018,Unknown,Unknown,41.0,165,3
26923,2018,Unknown,Unknown,56.0,165,1
26924,2018,Unknown,Unknown,2.5,165,1
26925,2018,by citizenship,Hungary,2.5,165,1
26926,2018,by citizenship,Nationals,54.0,165,1
26927,2018,by citizenship,Serbia,2.5,165,1
26928,2018,by country of repatriation,Abroad,23.0,165,1
26929,2018,by country of repatriation,Austria,2.5,165,1
26930,2018,by country of repatriation,Germany,8.0,165,1
26931,2018,by country of repatriation,Italy,2.5,165,1
26932,2018,by country of repatriation,Nationals,23.0,165,1
26933,2018,by country of repatriation,Switzerland,2.5,165,1
26934,2018,by country of repatriation,United Kingdom,9.0,165,1
26935,2018,by form of exploitation,Forced labour,2.5,165,4
26936,2018,by form of exploitation,Forced labour,2.5,165,5
26937,2018,by form of exploitation,Forced labour,2.5,165,6
26938,2018,by form of exploitation,Forced labour,6.0,165,7
26939,2018,by form of exploitation,Forced labour,2.5,165,9
26940,2018,by form of exploitation,Forced labour,2.5,165,8
26941,2018,by form of exploitation,Forced labour,2.5,165,2
26942,2018,by form of exploitation,Forced labour,6.0,165,3
26943,2018,by form of exploitation,Forced labour,6.0,165,1
26944,2018,by form of exploitation,Forced labour,2.5,165,1
26945,2018,by form of exploitation,Sexual exploitation,7.0,165,4
26946,2018,by form of exploitation,Sexual exploitation,10.0,165,5
26947,2018,by form of exploitation,Sexual exploitation,2.5,165,6
26948,2018,by form of exploitation,Sexual exploitation,2.5,165,7
26949,2018,by form of exploitation,Sexual exploitation,2.5,165,9
26950,2018,by form of exploitation,Sexual exploitation,2.5,165,8
26951,2018,by form of exploitation,Sexual exploitation,7.0,165,2
26952,2018,by form of exploitation,Sexual exploitation,10.0,165,3
26953,2018,by form of exploitation,Sexual exploitation,17.0,165,1
26954,2018,by form of exploitation,Sexual exploitation,2.5,165,1
26955,2019,Unknown,Unknown,9.0,165,4
26956,2019,Unknown,Unknown,21.0,165,5
26957,2019,Unknown,Unknown,2.5,165,6
26958,2019,Unknown,Unknown,35.0,165,7
26959,2019,Unknown,Unknown,2.5,165,9
26960,2019,Unknown,Unknown,10.0,165,2
26961,2019,Unknown,Unknown,56.0,165,3
26962,2019,Unknown,Unknown,66.0,165,1
26963,2019,Unknown,Unknown,2.5,165,1
26964,2019,by citizenship,Afghanistan,2.5,165,1
26965,2019,by citizenship,Slovakia,55.0,165,1
26966,2019,by country of repatriation,Abroad,10.0,165,1
26967,2019,by country of repatriation,Austria,2.5,165,1
26968,2019,by country of repatriation,Germany,2.5,165,1
26969,2019,by country of repatriation,Italy,2.5,165,1
26970,2019,by country of repatriation,Nationals,10.0,165,1
26971,2019,by country of repatriation,Romania,2.5,165,1
26972,2019,by country of repatriation,Spain,2.5,165,1
26973,2019,by country of repatriation,United Kingdom,2.5,165,1
26974,2019,by country of repatriation,Netherlands,2.5,165,1
26975,2019,by form of exploitation,Forced labour,2.5,165,4
26976,2019,by form of exploitation,Forced labour,2.5,165,5
26977,2019,by form of exploitation,Forced labour,6.0,165,6
26978,2019,by form of exploitation,Forced labour,28.0,165,7
26979,2019,by form of exploitation,Forced labour,2.5,165,9
26980,2019,by form of exploitation,Forced labour,2.5,165,8
26981,2019,by form of exploitation,Forced labour,6.0,165,2
26982,2019,by form of exploitation,Forced labour,28.0,165,3
26983,2019,by form of exploitation,Forced labour,34.0,165,1
26984,2019,by form of exploitation,Forced labour,2.5,165,1
26985,2019,by form of exploitation,Sexual exploitation,6.0,165,4
26986,2019,by form of exploitation,Sexual exploitation,7.0,165,5
26987,2019,by form of exploitation,Sexual exploitation,2.5,165,6
26988,2019,by form of exploitation,Sexual exploitation,2.5,165,7
26989,2019,by form of exploitation,Sexual exploitation,2.5,165,9
26990,2019,by form of exploitation,Sexual exploitation,2.5,165,8
26991,2019,by form of exploitation,Sexual exploitation,6.0,165,2
26992,2019,by form of exploitation,Sexual exploitation,7.0,165,3
26993,2019,by form of exploitation,Sexual exploitation,13.0,165,1
26994,2019,by form of exploitation,Sexual exploitation,2.5,165,1
26995,2020,Unknown,Unknown,13.0,165,4
26996,2020,Unknown,Unknown,22.0,165,5
26997,2020,Unknown,Unknown,2.5,165,6
26998,2020,Unknown,Unknown,24.0,165,7
26999,2020,Unknown,Unknown,2.5,165,9
27000,2020,Unknown,Unknown,16.0,165,2
27001,2020,Unknown,Unknown,46.0,165,3
27002,2020,Unknown,Unknown,62.0,165,1
27003,2020,Unknown,Unknown,2.5,165,1
27004,2020,by citizenship,Afghanistan,2.5,165,1
27005,2020,by citizenship,China,2.5,165,1
27006,2020,by citizenship,Slovakia,56.0,165,1
27007,2020,by country of repatriation,Abroad,2.5,165,1
27008,2020,by country of repatriation,Ireland,2.5,165,1
27009,2020,by country of repatriation,Nationals,2.5,165,1
27010,2020,by country of repatriation,United Kingdom,2.5,165,1
27011,2020,by form of exploitation,Forced labour,2.5,165,4
27012,2020,by form of exploitation,Forced labour,2.5,165,5
27013,2020,by form of exploitation,Forced labour,2.5,165,6
27014,2020,by form of exploitation,Forced labour,21.0,165,7
27015,2020,by form of exploitation,Forced labour,2.5,165,9
27016,2020,by form of exploitation,Forced labour,2.5,165,8
27017,2020,by form of exploitation,Forced labour,2.5,165,2
27018,2020,by form of exploitation,Forced labour,25.0,165,3
27019,2020,by form of exploitation,Forced labour,25.0,165,1
27020,2020,by form of exploitation,Forced labour,2.5,165,1
27021,2020,by form of exploitation,Sexual exploitation,7.0,165,4
27022,2020,by form of exploitation,Sexual exploitation,11.0,165,5
27023,2020,by form of exploitation,Sexual exploitation,2.5,165,6
27024,2020,by form of exploitation,Sexual exploitation,2.5,165,7
27025,2020,by form of exploitation,Sexual exploitation,2.5,165,9
27026,2020,by form of exploitation,Sexual exploitation,2.5,165,8
27027,2020,by form of exploitation,Sexual exploitation,7.0,165,2
27028,2020,by form of exploitation,Sexual exploitation,11.0,165,3
27029,2020,by form of exploitation,Sexual exploitation,18.0,165,1
27030,2020,by form of exploitation,Sexual exploitation,2.5,165,1
27031,2021,Unknown,Unknown,10.0,165,4
27032,2021,Unknown,Unknown,13.0,165,5
27033,2021,Unknown,Unknown,2.5,165,6
27034,2021,Unknown,Unknown,17.0,165,7
27035,2021,Unknown,Unknown,13.0,165,2
27036,2021,Unknown,Unknown,30.0,165,3
27037,2021,Unknown,Unknown,43.0,165,1
27038,2021,by citizenship,Slovakia,14.0,165,1
27039,2021,by citizenship,Vietnam,2.5,165,1
27040,2021,by form of exploitation,Forced labour,2.5,165,4
27041,2021,by form of exploitation,Forced labour,2.5,165,5
27042,2021,by form of exploitation,Forced labour,2.5,165,6
27043,2021,by form of exploitation,Forced labour,13.0,165,7
27044,2021,by form of exploitation,Forced labour,17.0,165,3
27045,2021,by form of exploitation,Forced labour,17.0,165,1
27046,2021,by form of exploitation,Sexual exploitation,7.0,165,4
27047,2021,by form of exploitation,Sexual exploitation,8.0,165,5
27048,2021,by form of exploitation,Sexual exploitation,2.5,165,6
27049,2021,by form of exploitation,Sexual exploitation,2.5,165,7
27050,2021,by form of exploitation,Sexual exploitation,9.0,165,2
27051,2021,by form of exploitation,Sexual exploitation,8.0,165,3
27052,2021,by form of exploitation,Sexual exploitation,17.0,165,1
27053,2022,Unknown,Unknown,10.0,165,4
27054,2022,Unknown,Unknown,25.0,165,5
27055,2022,Unknown,Unknown,2.5,165,6
27056,2022,Unknown,Unknown,23.0,165,7
27057,2022,Unknown,Unknown,10.0,165,2
27058,2022,Unknown,Unknown,48.0,165,3
27059,2022,Unknown,Unknown,58.0,165,1
27060,2022,by citizenship,Nepal,2.5,165,1
